date,product,category,region,quantity,price,revenue
2023-01-01,Wireless Headphones,Accessories,Yogyakarta,2,1608956,3217912
2023-01-02,Laptop Office,Electronics,Medan,3,8222942,24668826
2023-01-02,Gaming Mouse,Accessories,Makassar,1,542219,542219
2023-01-02,Smartphone Pro,Electronics,Semarang,2,11164095,22328190
2023-01-02,Wireless Headphones,Accessories,Makassar,4,1520085,6080340
2023-01-02,Laptop Gaming,Electronics,Yogyakarta,4,15793298,63173192
2023-01-02,Smart Watch,Electronics,Surabaya,1,2628791,2628791
2023-01-02,Laptop Gaming,Electronics,Surabaya,3,15076895,45230685
2023-01-02,"Tablet 10""",Electronics,Semarang,2,5124739,10249478
2023-01-02,Power Bank,Accessories,Semarang,3,420602,1261806
2023-01-02,Laptop Office,Electronics,Medan,1,8545644,8545644
2023-01-02,Smartphone Lite,Electronics,Surabaya,1,4209450,4209450
2023-01-02,Smart Watch,Electronics,Yogyakarta,1,2427002,2427002
2023-01-02,Wireless Headphones,Accessories,Semarang,2,1649017,3298034
2023-01-02,Power Bank,Accessories,Surabaya,3,394760,1184280
2023-01-02,Webcam HD,Accessories,Jakarta,2,723914,1447828
2023-01-02,Mechanical Keyboard,Accessories,Yogyakarta,1,1167028,1167028
2023-01-02,Smartphone Lite,Electronics,Surabaya,1,3702226,3702226
2023-01-02,Smartphone Lite,Electronics,Semarang,1,3697154,3697154
2023-01-02,Wireless Headphones,Accessories,Surabaya,1,1434460,1434460
2023-01-02,USB Hub,Accessories,Medan,3,273202,819606
2023-01-02,RAM 16GB,Components,Surabaya,2,1245242,2490484
2023-01-02,"Monitor 27""",Electronics,Surabaya,3,3201792,9605376
2023-01-02,Mechanical Keyboard,Accessories,Medan,2,1128789,2257578
2023-01-02,"Monitor 27""",Electronics,Jakarta,3,3215029,9645087
2023-01-02,USB Hub,Accessories,Surabaya,2,273790,547580
2023-01-02,Webcam HD,Accessories,Yogyakarta,3,762840,2288520
2023-01-02,Power Bank,Accessories,Bandung,3,405751,1217253
2023-01-02,"Tablet 10""",Electronics,Medan,2,5464685,10929370
2023-01-02,Wireless Headphones,Accessories,Medan,1,1612666,1612666
2023-01-02,Smartphone Pro,Electronics,Jakarta,3,12902241,38706723
2023-01-02,"Tablet 10""",Electronics,Makassar,2,4676067,9352134
2023-01-02,USB Hub,Accessories,Semarang,1,285894,285894
2023-01-03,Laptop Office,Electronics,Surabaya,2,8445549,16891098
2023-01-03,Laptop Gaming,Electronics,Jakarta,1,13709448,13709448
2023-01-03,Laptop Office,Electronics,Makassar,1,8090713,8090713
2023-01-03,"Tablet 10""",Electronics,Makassar,1,4747875,4747875
2023-01-03,Laptop Office,Electronics,Makassar,5,7589513,37947565
2023-01-03,External SSD 1TB,Storage,Jakarta,2,1976661,3953322
2023-01-03,External SSD 1TB,Storage,Medan,4,1892440,7569760
2023-01-03,Smartphone Lite,Electronics,Bandung,3,4269551,12808653
2023-01-03,Laptop Gaming,Electronics,Bandung,5,15215948,76079740
2023-01-03,Webcam HD,Accessories,Bandung,4,859362,3437448
2023-01-03,"Tablet 10""",Electronics,Medan,1,5145490,5145490
2023-01-03,Laptop Office,Electronics,Makassar,3,8713877,26141631
2023-01-03,"Monitor 27""",Electronics,Surabaya,3,3346937,10040811
2023-01-03,External SSD 1TB,Storage,Semarang,2,1834315,3668630
2023-01-03,"Tablet 10""",Electronics,Yogyakarta,3,5190131,15570393
2023-01-03,Gaming Mouse,Accessories,Surabaya,1,489293,489293
2023-01-03,USB Hub,Accessories,Bandung,4,322782,1291128
2023-01-03,Power Bank,Accessories,Yogyakarta,1,438384,438384
2023-01-03,Wireless Headphones,Accessories,Semarang,5,1498130,7490650
2023-01-03,USB Hub,Accessories,Makassar,1,293438,293438
2023-01-03,Laptop Office,Electronics,Semarang,1,7955100,2895871
2023-01-03,USB Hub,Accessories,Medan,1,321164,321164
2023-01-03,Gaming Mouse,Accessories,Yogyakarta,4,514546,2058184
2023-01-03,External SSD 1TB,Storage,Semarang,1,1636118,1636118
2023-01-03,Wireless Headphones,Accessories,Yogyakarta,1,1512650,1512650
2023-01-03,"Monitor 27""",Electronics,Yogyakarta,1,3162110,3162110
2023-01-03,Gaming Mouse,Accessories,Jakarta,1,527853,527853
2023-01-03,RAM 16GB,Components,Yogyakarta,1,1158794,1158794
2023-01-04,"Tablet 10""",Electronics,Makassar,2,5298678,10597356
2023-01-04,"Tablet 10""",Electronics,Surabaya,3,4546448,13639344
2023-01-04,Smartphone Pro,Electronics,Yogyakarta,2,11180499,22360998
2023-01-04,Smart Watch,Electronics,Surabaya,1,2448980,2448980
2023-01-04,Power Bank,Accessories,Bandung,2,378394,756788
2023-01-04,"Monitor 27""",Electronics,Semarang,3,3386530,10159590
2023-01-04,Power Bank,Accessories,Jakarta,1,439853,439853
2023-01-04,"Monitor 27""",Electronics,Jakarta,1,3727790,3727790
2023-01-04,Power Bank,Accessories,Medan,4,430712,1722848
2023-01-04,Laptop Gaming,Electronics,Bandung,1,16311163,16311163
2023-01-04,Smartphone Lite,Electronics,Makassar,3,3872748,11618244
2023-01-04,Gaming Mouse,Accessories,Jakarta,2,479707,959414
2023-01-04,Laptop Office,Electronics,Makassar,3,7574499,22723497
2023-01-04,Laptop Office,Electronics,Bandung,3,8528187,25584561
2023-01-04,Gaming Mouse,Accessories,Medan,1,517955,517955
2023-01-04,Power Bank,Accessories,Medan,1,378893,378893
2023-01-04,Laptop Office,Electronics,Medan,1,7803190,7803190
2023-01-04,"Monitor 27""",Electronics,Bandung,3,3504698,10514094
2023-01-04,Power Bank,Accessories,Yogyakarta,1,402251,402251
2023-01-04,Mechanical Keyboard,Accessories,Yogyakarta,4,1293294,5173176
2023-01-04,Webcam HD,Accessories,Surabaya,1,780890,780890
2023-01-04,"Tablet 10""",Electronics,Semarang,1,5408524,5408524
2023-01-04,Laptop Gaming,Electronics,Semarang,1,14824102,14824102
2023-01-04,Power Bank,Accessories,Medan,3,419709,1259127
2023-01-04,Smartphone Lite,Electronics,Makassar,5,4344203,21721015
2023-01-04,Laptop Gaming,Electronics,Jakarta,1,16222727,16222727
2023-01-04,Smartphone Lite,Electronics,Bandung,1,3645562,3645562
2023-01-04,Power Bank,Accessories,Yogyakarta,2,376456,752912
2023-01-04,Laptop Office,Electronics,Surabaya,3,7963048,23889144
2023-01-04,Laptop Gaming,Electronics,Medan,1,14794662,14794662
2023-01-04,Webcam HD,Accessories,Bandung,1,822542,822542
2023-01-04,Smartphone Pro,Electronics,Surabaya,3,13067301,39201903
2023-01-04,"Tablet 10""",Electronics,Jakarta,2,4612404,9224808
2023-01-04,RAM 16GB,Components,Medan,1,1188446,1188446
2023-01-05,Gaming Mouse,Accessories,Surabaya,2,539410,1078820
2023-01-05,Smartphone Lite,Electronics,Jakarta,1,4371664,11447010
2023-01-05,USB Hub,Accessories,Surabaya,1,298722,298722
2023-01-05,Laptop Gaming,Electronics,Medan,1,13812030,13812030
2023-01-05,Laptop Office,Electronics,Jakarta,1,8456471,8456471
2023-01-05,Gaming Mouse,Accessories,Semarang,2,519714,1039428
2023-01-05,"Tablet 10""",Electronics,Semarang,3,4854670,14564010
2023-01-05,"Monitor 27""",Electronics,Semarang,2,3771185,7542370
2023-01-05,Laptop Gaming,Electronics,Surabaya,4,16427495,65709980
2023-01-05,"Monitor 27""",Electronics,Yogyakarta,1,3540497,3540497
2023-01-05,Smart Watch,Electronics,Medan,1,2532863,2532863
2023-01-05,Webcam HD,Accessories,Yogyakarta,1,767602,767602
2023-01-05,"Tablet 10""",Electronics,Bandung,1,5084506,5084506
2023-01-05,Wireless Headphones,Accessories,Bandung,1,1481892,1481892
2023-01-05,Mechanical Keyboard,Accessories,Yogyakarta,3,1152525,3457575
2023-01-05,Smartphone Lite,Electronics,Surabaya,3,3653748,10961244
2023-01-05,USB Hub,Accessories,Semarang,4,285162,1140648
2023-01-05,Webcam HD,Accessories,Semarang,1,751656,266462
2023-01-05,Smart Watch,Electronics,Semarang,1,2521020,2521020
2023-01-05,External SSD 1TB,Storage,Makassar,1,1836601,1836601
2023-01-05,Laptop Gaming,Electronics,Yogyakarta,1,15325715,15325715
2023-01-05,Gaming Mouse,Accessories,Medan,1,488818,488818
2023-01-05,Smartphone Lite,Electronics,Semarang,3,3936983,11810949
2023-01-05,"Monitor 27""",Electronics,Makassar,3,3733966,11201898
2023-01-05,Smartphone Lite,Electronics,Bandung,3,3980986,11942958
2023-01-05,External SSD 1TB,Storage,Jakarta,2,1975598,3951196
2023-01-05,RAM 16GB,Components,Yogyakarta,3,1185508,3556524
2023-01-05,Power Bank,Accessories,Jakarta,4,411966,1647864
2023-01-05,Power Bank,Accessories,Medan,3,364029,1092087
2023-01-05,Wireless Headphones,Accessories,Yogyakarta,1,1546001,1546001
2023-01-06,Smart Watch,Electronics,Medan,2,2721228,5442456
2023-01-06,Wireless Headphones,Accessories,Jakarta,1,1649196,1649196
2023-01-06,Wireless Headphones,Accessories,Jakarta,1,1434653,1434653
2023-01-06,Laptop Office,Electronics,Medan,3,8120592,24361776
2023-01-06,Laptop Gaming,Electronics,Jakarta,1,14852153,14852153
2023-01-06,External SSD 1TB,Storage,Makassar,1,1822974,1822974
2023-01-06,Smartphone Lite,Electronics,Medan,3,3725962,11177886
2023-01-06,USB Hub,Accessories,Medan,2,321368,642736
2023-01-06,Smartphone Pro,Electronics,Surabaya,1,12982965,12982965
2023-01-06,Wireless Headphones,Accessories,Jakarta,1,1484898,1484898
2023-01-06,External SSD 1TB,Storage,Surabaya,2,1720954,3441908
2023-01-06,Smartphone Lite,Electronics,Yogyakarta,1,3712666,3712666
2023-01-06,USB Hub,Accessories,Jakarta,2,311025,622050
2023-01-06,Power Bank,Accessories,Medan,2,384978,769956
2023-01-06,USB Hub,Accessories,Makassar,3,324572,973716
2023-01-06,External SSD 1TB,Storage,Yogyakarta,4,1861564,7446256
2023-01-06,"Tablet 10""",Electronics,Surabaya,1,5145685,5145685
2023-01-06,Webcam HD,Accessories,Medan,2,809504,1619008
2023-01-06,"Monitor 27""",Electronics,Yogyakarta,1,3182043,3182043
2023-01-06,Laptop Office,Electronics,Makassar,2,8691075,5975980
2023-01-06,"Monitor 27""",Electronics,Makassar,2,3589556,7179112
2023-01-06,Laptop Gaming,Electronics,Medan,1,16482185,16482185
2023-01-06,Smart Watch,Electronics,Makassar,3,2518678,7556034
2023-01-06,"Tablet 10""",Electronics,Semarang,3,5210110,15630330
2023-01-06,Webcam HD,Accessories,Bandung,2,728993,449753
2023-01-06,Gaming Mouse,Accessories,Medan,1,513173,200148
2023-01-06,Laptop Gaming,Electronics,Makassar,2,15793948,31587896
2023-01-06,Laptop Gaming,Electronics,Surabaya,2,15835542,31671084
2023-01-06,USB Hub,Accessories,Makassar,4,316206,1264824
2023-01-06,Laptop Gaming,Electronics,Makassar,1,14178847,14178847
2023-01-06,Power Bank,Accessories,Makassar,1,438031,438031
2023-01-06,Smart Watch,Electronics,Yogyakarta,1,2747591,2747591
2023-01-06,"Monitor 27""",Electronics,Yogyakarta,1,3202917,3202917
2023-01-06,"Monitor 27""",Electronics,Makassar,1,3805512,3805512
2023-01-06,Smart Watch,Electronics,Semarang,4,2394724,9578896
2023-01-06,Smartphone Lite,Electronics,Medan,1,4151427,4151427
2023-01-06,Smart Watch,Electronics,Medan,1,2419055,2419055
2023-01-06,Wireless Headphones,Accessories,Semarang,1,1640326,1640326
2023-01-06,Webcam HD,Accessories,Yogyakarta,2,736240,1472480
2023-01-07,Smartphone Pro,Electronics,Bandung,2,11827314,23654628
2023-01-07,Power Bank,Accessories,Makassar,1,386081,386081
2023-01-07,Mechanical Keyboard,Accessories,Jakarta,4,1234928,4939712
2023-01-07,USB Hub,Accessories,Surabaya,2,277863,555726
2023-01-07,"Tablet 10""",Electronics,Medan,1,5216662,5216662
2023-01-07,RAM 16GB,Components,Jakarta,3,1315342,3946026
2023-01-07,RAM 16GB,Components,Bandung,2,1273094,2546188
2023-01-07,Smart Watch,Electronics,Surabaya,1,2680008,2680008
2023-01-07,"Tablet 10""",Electronics,Jakarta,1,4859636,4859636
2023-01-07,"Monitor 27""",Electronics,Semarang,2,3377420,6754840
2023-01-07,Power Bank,Accessories,Semarang,2,401363,802726
2023-01-07,Power Bank,Accessories,Makassar,4,363658,1454632
2023-01-07,External SSD 1TB,Storage,Surabaya,1,1960328,1960328
2023-01-07,Smart Watch,Electronics,Surabaya,2,2321892,4643784
2023-01-07,"Monitor 27""",Electronics,Bandung,1,3782109,3782109
2023-01-07,Power Bank,Accessories,Surabaya,2,366686,733372
2023-01-07,Laptop Gaming,Electronics,Makassar,1,15967874,15967874
2023-01-07,Power Bank,Accessories,Bandung,2,372157,744314
2023-01-07,Smartphone Lite,Electronics,Surabaya,2,3630505,7261010
2023-01-07,"Monitor 27""",Electronics,Bandung,2,3653642,7307284
2023-01-07,Laptop Gaming,Electronics,Medan,1,14340795,14340795
2023-01-07,"Monitor 27""",Electronics,Yogyakarta,1,3650147,3650147
2023-01-07,Wireless Headphones,Accessories,Surabaya,3,1516525,4549575
2023-01-07,Smartphone Lite,Electronics,Surabaya,1,3687045,3687045
2023-01-07,Smartphone Lite,Electronics,Jakarta,1,4345704,4345704
2023-01-07,Smartphone Lite,Electronics,Bandung,1,3961851,3961851
2023-01-07,Gaming Mouse,Accessories,Surabaya,2,523444,1046888
2023-01-07,RAM 16GB,Components,Semarang,1,1200244,1200244
2023-01-07,Laptop Gaming,Electronics,Bandung,3,15313084,45939252
2023-01-07,Webcam HD,Accessories,Medan,1,768443,768443
2023-01-07,Mechanical Keyboard,Accessories,Jakarta,3,1128086,3384258
2023-01-07,RAM 16GB,Components,Jakarta,4,1210216,4840864
2023-01-07,Webcam HD,Accessories,Semarang,2,790435,1580870
2023-01-07,Webcam HD,Accessories,Semarang,2,782418,1564836
2023-01-07,USB Hub,Accessories,Yogyakarta,3,310354,931062
2023-01-07,RAM 16GB,Components,Medan,3,1245721,3737163
2023-01-07,Mechanical Keyboard,Accessories,Makassar,1,1091020,1091020
2023-01-07,Webcam HD,Accessories,Jakarta,1,774199,774199
2023-01-07,Smartphone Lite,Electronics,Semarang,2,3929411,7858822
2023-01-07,Smartphone Pro,Electronics,Surabaya,1,11032541,11032541
2023-01-07,Laptop Office,Electronics,Semarang,1,7577441,7577441
2023-01-07,Webcam HD,Accessories,Bandung,1,728262,728262
2023-01-07,Mechanical Keyboard,Accessories,Semarang,3,1319098,3957294
2023-01-07,Wireless Headphones,Accessories,Jakarta,1,1570967,1570967
2023-01-07,RAM 16GB,Components,Bandung,1,1100988,1100988
2023-01-07,Gaming Mouse,Accessories,Medan,3,452024,1356072
2023-01-07,USB Hub,Accessories,Bandung,1,313157,313157
2023-01-07,External SSD 1TB,Storage,Bandung,1,1778109,1778109
2023-01-07,Gaming Mouse,Accessories,Yogyakarta,1,528679,528679
2023-01-07,Smartphone Pro,Electronics,Bandung,1,13016342,13016342
2023-01-07,"Monitor 27""",Electronics,Makassar,2,3569510,7139020
2023-01-07,Smartphone Lite,Electronics,Surabaya,2,3749686,7499372
2023-01-07,Mechanical Keyboard,Accessories,Semarang,1,1267726,1267726
2023-01-07,Mechanical Keyboard,Accessories,Jakarta,2,1309394,2618788
2023-01-07,USB Hub,Accessories,Semarang,1,304813,100750
2023-01-07,"Tablet 10""",Electronics,Yogyakarta,2,5181997,10363994
2023-01-07,RAM 16GB,Components,Medan,1,1160993,1160993
2023-01-08,Smart Watch,Electronics,Makassar,1,2617327,2617327
2023-01-08,Smart Watch,Electronics,Yogyakarta,1,2713885,2713885
2023-01-08,"Monitor 27""",Electronics,Bandung,1,3590291,3590291
2023-01-08,Laptop Office,Electronics,Bandung,4,8463756,33855024
2023-01-08,Smartphone Pro,Electronics,Makassar,1,11211924,11211924
2023-01-08,"Monitor 27""",Electronics,Medan,5,3298371,16491855
2023-01-08,Mechanical Keyboard,Accessories,Bandung,1,1207688,1207688
2023-01-08,Gaming Mouse,Accessories,Semarang,3,467655,1402965
2023-01-08,External SSD 1TB,Storage,Yogyakarta,1,1848598,1848598
2023-01-08,"Tablet 10""",Electronics,Makassar,1,4791653,4791653
2023-01-08,Smartphone Pro,Electronics,Surabaya,1,12699678,12699678
2023-01-08,"Tablet 10""",Electronics,Yogyakarta,1,5308110,5308110
2023-01-08,USB Hub,Accessories,Bandung,2,297827,595654
2023-01-08,Laptop Office,Electronics,Semarang,1,7489297,7489297
2023-01-08,"Monitor 27""",Electronics,Bandung,1,3602742,3602742
2023-01-08,Laptop Office,Electronics,Makassar,1,8788459,8788459
2023-01-08,Gaming Mouse,Accessories,Jakarta,1,512259,512259
2023-01-08,"Tablet 10""",Electronics,Semarang,1,4535774,4535774
2023-01-08,Mechanical Keyboard,Accessories,Medan,1,1084150,1084150
2023-01-08,RAM 16GB,Components,Semarang,1,1156886,1156886
2023-01-08,Laptop Office,Electronics,Surabaya,4,7513254,30053016
2023-01-08,Laptop Office,Electronics,Yogyakarta,2,8500881,17001762
2023-01-08,Power Bank,Accessories,Makassar,1,427584,427584
2023-01-08,Gaming Mouse,Accessories,Semarang,4,475861,1903444
2023-01-08,"Monitor 27""",Electronics,Medan,2,3377951,6755902
2023-01-08,Mechanical Keyboard,Accessories,Semarang,2,1136699,2273398
2023-01-08,Smart Watch,Electronics,Yogyakarta,1,2704191,827704
2023-01-08,Power Bank,Accessories,Bandung,1,400211,400211
2023-01-08,Gaming Mouse,Accessories,Medan,1,515613,515613
2023-01-08,Smartphone Lite,Electronics,Jakarta,1,3932385,3932385
2023-01-08,"Monitor 27""",Electronics,Yogyakarta,2,3591709,7183418
2023-01-08,Laptop Office,Electronics,Jakarta,1,7817368,7817368
2023-01-08,"Tablet 10""",Electronics,Surabaya,3,4839678,14519034
2023-01-08,External SSD 1TB,Storage,Makassar,2,1848412,3696824
2023-01-08,USB Hub,Accessories,Makassar,3,305463,916389
2023-01-08,External SSD 1TB,Storage,Makassar,3,1725670,5177010
2023-01-08,Gaming Mouse,Accessories,Semarang,1,464934,464934
2023-01-08,"Tablet 10""",Electronics,Jakarta,1,4868576,4868576
2023-01-08,RAM 16GB,Components,Yogyakarta,3,1179647,3538941
2023-01-08,RAM 16GB,Components,Makassar,2,1230884,2461768
2023-01-08,Gaming Mouse,Accessories,Yogyakarta,1,541452,541452
2023-01-08,External SSD 1TB,Storage,Surabaya,1,1633026,1633026
2023-01-08,Smartphone Pro,Electronics,Surabaya,1,11384786,11384786
2023-01-08,"Tablet 10""",Electronics,Bandung,5,4693715,23468575
2023-01-08,Wireless Headphones,Accessories,Semarang,1,1500688,1500688
2023-01-08,Webcam HD,Accessories,Medan,1,788752,788752
2023-01-08,RAM 16GB,Components,Bandung,4,1254969,5019876
2023-01-08,Laptop Office,Electronics,Jakarta,1,7587865,7587865
2023-01-08,Power Bank,Accessories,Medan,1,407559,407559
2023-01-08,External SSD 1TB,Storage,Jakarta,1,1938188,1938188
2023-01-08,"Monitor 27""",Electronics,Semarang,1,3787474,3787474
2023-01-08,"Tablet 10""",Electronics,Semarang,2,5458784,10917568
2023-01-08,RAM 16GB,Components,Semarang,5,1265582,6327910
2023-01-08,Wireless Headphones,Accessories,Medan,3,1621796,4865388
2023-01-09,USB Hub,Accessories,Semarang,1,281854,281854
2023-01-09,Smartphone Lite,Electronics,Makassar,1,3605190,3605190
2023-01-09,Laptop Office,Electronics,Semarang,1,8330950,8330950
2023-01-09,Laptop Office,Electronics,Surabaya,2,8699947,17399894
2023-01-09,Gaming Mouse,Accessories,Bandung,1,468693,468693
2023-01-09,Webcam HD,Accessories,Makassar,2,821910,1643820
2023-01-09,USB Hub,Accessories,Makassar,1,314787,314787
2023-01-09,"Monitor 27""",Electronics,Surabaya,3,3799329,11397987
2023-01-09,Webcam HD,Accessories,Bandung,5,823497,4117485
2023-01-09,"Monitor 27""",Electronics,Surabaya,1,3829205,3829205
2023-01-09,Mechanical Keyboard,Accessories,Medan,1,1162721,1162721
2023-01-09,Laptop Gaming,Electronics,Bandung,2,14549785,29099570
2023-01-09,Gaming Mouse,Accessories,Bandung,3,504301,1512903
2023-01-09,Webcam HD,Accessories,Jakarta,2,781360,1562720
2023-01-09,Webcam HD,Accessories,Yogyakarta,1,720228,720228
2023-01-09,Laptop Gaming,Electronics,Surabaya,2,15695316,31390632
2023-01-09,Laptop Gaming,Electronics,Yogyakarta,3,15755151,47265453
2023-01-09,Gaming Mouse,Accessories,Bandung,1,524697,524697
2023-01-09,"Monitor 27""",Electronics,Makassar,3,3391514,10174542
2023-01-09,"Monitor 27""",Electronics,Bandung,1,3515602,3515602
2023-01-09,RAM 16GB,Components,Surabaya,1,1166393,1166393
2023-01-09,Laptop Office,Electronics,Bandung,1,7225658,7225658
2023-01-09,RAM 16GB,Components,Makassar,1,1214987,1214987
2023-01-09,Smartphone Pro,Electronics,Semarang,1,11097025,11097025
2023-01-09,Webcam HD,Accessories,Jakarta,3,732806,2198418
2023-01-09,USB Hub,Accessories,Surabaya,1,315329,315329
2023-01-09,RAM 16GB,Components,Surabaya,1,1082281,1082281
2023-01-09,USB Hub,Accessories,Surabaya,2,327540,655080
2023-01-09,Gaming Mouse,Accessories,Bandung,2,501525,1003050
2023-01-09,Power Bank,Accessories,Bandung,1,438641,438641
2023-01-10,Smartphone Pro,Electronics,Jakarta,5,12200470,61002350
2023-01-10,RAM 16GB,Components,Medan,2,1163838,2327676
2023-01-10,Mechanical Keyboard,Accessories,Yogyakarta,1,1282435,1282435
2023-01-10,Laptop Gaming,Electronics,Semarang,1,14583668,14583668
2023-01-10,Gaming Mouse,Accessories,Yogyakarta,1,476048,476048
2023-01-10,Power Bank,Accessories,Surabaya,1,428604,428604
2023-01-10,Smartphone Pro,Electronics,Makassar,1,11699167,11699167
2023-01-10,"Tablet 10""",Electronics,Surabaya,1,4516833,4516833
2023-01-10,Laptop Office,Electronics,Surabaya,3,7824462,23473386
2023-01-10,Smartphone Pro,Electronics,Semarang,1,12370853,12370853
2023-01-10,RAM 16GB,Components,Medan,1,1141046,1141046
2023-01-10,External SSD 1TB,Storage,Surabaya,1,1775515,1775515
2023-01-10,Laptop Gaming,Electronics,Makassar,2,13670145,27340290
